osm_type,osm_id,name,lat,lon,leisure,golf,operator,website,phone,email,addr_street,addr_city,addr_county,addr_postcode,is_in
relation,3334165,Old Course Ranfurly Golf Club,55.8489582,-4.5773316,golf_course,,secretary@oldranfurly.com,http://www.oldranfurly.com/,+44 1505 613612; +44 1505 613214,,Ranfurly Place,Bridge of Weir,,PA11 3DE,
way,3848339,Old Fold Manor Golf Course,51.6651288,-0.2051362,golf_course,,,https://www.oldfoldmanor.co.uk/,+44 20 8440 9185,,Old Fold Lane,"Hadley Green, Barnet",,EN5 4QN,
way,186381721,Old Thorns,51.0738402,-0.836807,golf_course,,,https://www.oldthorns.com/,,,,,,,
way,506521776,Oldham Golf Club,53.5262198,-2.0685962,golf_course,,,,,,,,,,
way,128738942,Oldmeldrum Golf Club,57.3367691,-2.3000307,golf_course,,,https://www.oldmeldrumgolf.co.uk/,+44 1651 872648,admin@oldmeldrumgolf.co.uk,Kirkbrae,Oldmeldrum,,AB51 0DJ,
way,24822555,Olton Golf Course,52.4289575,-1.7869496,golf_course,,,,,,,,,,
relation,19313752,Omagh Golf Club,54.5892392,-7.2928456,golf_course,,,,,,,,,,
way,94827901,Onneley Golf Club,52.9892881,-2.3637143,golf_course,,,,,,,,,,
way,78572602,Onneley Golf Club House,52.9866106,-2.3661002,,clubhouse,,,,,,,,,
way,304311041,Orchardleigh Golf Club,51.2609033,-2.3191149,golf_course,,,https://www.orchardleighgolf.co.uk/,,,,,,,
way,179484479,Orkney Golf Club,58.9849041,-2.9869959,golf_course,,,https://orkneygolfclub.co.uk/,+44 1856 87 2457,,Grainbank,Kirkwall,,KW15 1RD,
way,916848753,Orkney Golf Club,58.9873447,-2.9828865,,clubhouse,,,,,Hatston Brae,Kirkwall,,KW15 1UA,
way,392081117,Ormeau Golf Club,54.5829476,-5.914465,golf_course,,,,,,,,,,
way,174320098,Ormonde Fields Golf Course,53.0407672,-1.3604603,golf_course,,,https://www.ormondefieldsgolfclub.co.uk/,,,,,,,
way,4785267,Ormskirk Golf Club,53.5728024,-2.8415272,golf_course,,,https://www.ormskirkgolfclub.com/,,,,,,,
way,24215119,Orpington Golf Centre,51.4064341,0.122513,golf_course,,,,,,,,,,
way,5051929,Orpington Golf Centre,51.405432,0.1311081,golf_course,,,,,,Sandy Lane,Orpington,,BR5 3HY,
way,94530219,Orsett Golf Club,51.4988069,0.3903014,golf_course,,,https://www.orsettgolfclub.co.uk/,+44 1375 891352,,Brentwood Road,Orsett,,RM16 3DR,
relation,4003072,Orton Meadows Golf Course,52.5589013,-0.2922311,golf_course,,Nene Park Golf,http://neneparkgolf.com/,+44 1733 237478,,Ham Lane,Peterborough,,PE2 5UU,
relation,7658268,Osborne Golf Club,50.7547211,-1.2672889,golf_course,,,https://www.osbornegolfclub.co.uk/,+44 1983 295421,,,East Cowes,,PO32 6JX,
way,127207721,Oswestry Golf Course,52.834794,-2.9917827,golf_course,,,https://www.oswestrygolfclub.co.uk/,,,Queens Head,Oswestry,,SY11 4JJ,
way,4949533,Otley Golf Club,53.9006415,-1.7275314,golf_course,,Otley Golf Club,https://www.otleygolfclub.co.uk/,,,West Busk Lane,Otley,,LS21 3NG,
relation,3581451,Otter Valley Golf Centre,50.841105,-3.1413605,golf_course,,,https://www.otter-golf.co.uk/,+44 1404 861266,,,,,,
way,80786776,Otterbourne Golf Course,51.0138848,-1.3631328,golf_course,,,,,,,,,,
way,4344061,Oulton Park Golf Course,53.7452014,-1.4616925,golf_course,,,,,,,,,,
way,143137061,Oundle Golf Club,52.479223,-0.5020588,golf_course,,proshop@oundlegolfclub.com,https://www.oundlegolfclub.com/,+44 1832 273267,,Benefield Road,Peterborough,,PE8 4EZ,
way,27140530,Outlane Golf Club,53.6538712,-1.8651582,golf_course,,,,,,,,,,
way,798091463,Overstone Park Golf Club,52.2778864,-0.817221,golf_course,,,,,,Overstone Park,Northampton,,NN6 0AS,
way,46511744,Owston Hall Golf Course,53.5929371,-1.1788136,golf_course,,,https://owstonhall.com/home/golf/,+44 1302 722231,,Owston Lane,,,,
way,1382117485,Owston Park Golf Course,53.5920927,-1.166726,golf_course,,,,,,,,,,
way,170777623,Oxford Golf Centre,51.7565053,-1.2844431,golf_course,,,http://www.oxfordgolfcentre.co.uk/,,,,,,,
way,21908266,Oxford Golf Club,51.7440386,-1.2128174,golf_course,,,,,,Hill Top Road,Oxford,,OX4 1PF,
way,97692002,Oxfordshire Golf Club,51.7319795,-1.0131123,golf_course,,,,,,,,,,
way,47359425,Oxley Park Golf Club,52.6104052,-2.1388057,golf_course,,,,,,,,,,
way,27178922,Pachesham Golf Course,51.3120029,-0.347987,golf_course,,,,,,,,,,
way,157355145,Padbrook Park,50.8486719,-3.3985289,,clubhouse,,,,,,,,,
way,801424500,Padeswood & Buckley Golf Course,53.1484896,-3.0921138,golf_course,,,,,,,,,,
relation,3923273,Painswick Golf Course,51.8035767,-2.1899843,golf_course,,,https://www.painswickgolf.com/,+44 1452 812615;+44 1452 812180,,Golf Course Road,Painswick,,GL6 6TL,
way,24574363,Paisley Golf Club,55.8081369,-4.4514815,golf_course,,,https://paisleygolfclub.com/,,,,,,,
way,38001013,Palacerigg Golf Club,55.9391655,-3.9398336,golf_course,,,http://www.palacerigggolfclub.co.uk/,,,,,,,
relation,3346748,Palewell Pitch & Putt,51.459799,-0.2583063,golf_course,,,https://www.facebook.com/pages/Palewell-Park-Pitch-And-Putt/116791691735830,+44 1245 257682;+44 7714 296095,,Palewell Common Drive,London,,SW14 8RE,
way,203600180,Palleg Golf Course,51.7833609,-3.7869948,golf_course,,,,,,,,,,
way,1493320625,Palmerston Course,51.8045651,-0.2378257,golf_course,,Brocket Hall,,,,,,,,
relation,19979478,Panmure Golf Club,56.4953087,-2.7520694,,clubhouse,,,+44 1241 855120,secretary@panmuregolfclub.co.uk,,Carnoustie,,DD7 7RT,
way,26236148,Panmure Links,56.491712,-2.7675251,golf_course,,Panmure Golf Club,https://www.panmuregolfclub.co.uk/,+44 1241 855120,secretary@panmuregolfclub.co.uk,,Carnoustie,,DD7 7RT,
relation,10808242,Pannal Golf Club,53.9579357,-1.5206637,golf_course,,,https://www.pannalgc.co.uk/,,,Follifoot Road,Harrogate,,HG3 1ES,
way,19803462,Panshanger Golf Complex,51.8084875,-0.1738601,golf_course,,,http://www.finesseleisure.com/golf-complex,+44 1707 276276,,Old Herns Lane,Welwyn Garden City,,AL7 2ED,
relation,18300020,Par 3 Course,51.1184607,1.0918005,golf_course,,,,,,,,,,
way,40430312,Par 3 Course,53.4876046,-2.7749799,golf_course,,Clarks' Golf Centre,https://www.clarkesgolf.co.uk/pages/par-3-course,,,Mill Lane,St Helens,,WA11 8LN,
way,1471902268,Par 3 Short Course,50.7972791,-0.7857357,golf_course,,Chichester Golf Club,https://chichestergolf.com/par3-short-course/,,,,,,,
way,1213436263,Parc Golf Club,51.5471188,-3.051074,,clubhouse,,https://parcgolfclub.com/,+44 1633 680 933,parc.golf@hotmail.com,Church Lane,Newport,,NP10 8TU,
way,169680388,Park House Hotel & Spa,50.9603831,-0.7728914,golf_course,,,https://www.parkhousehotel.com/,+44 1730 819000,,,Midhurst,,GU29 0JB,
relation,8042122,Park Wood Golf Club,51.2895285,0.031512,golf_course,,,https://www.parkwoodgolf.co.uk/,+44 1959 577177;+44 1959 577744,mail@parkwoodgolf.co.uk,Chestnut Avenue,Tatsfield,,TN16 2EG,
way,286799229,Parklands Golf Course Clubhouse,55.0372938,-1.6097674,,clubhouse,,,,,,,,,
relation,16622556,Parkstone Golf Club,50.7092351,-1.931462,golf_course,,,,,,,,,,
way,1060836422,Parley Golf Centre Clubhouse,50.7747561,-1.8526269,,clubhouse,,https://www.parleygolf.co.uk/,+44 1202 591600,,Parley Green Lane,Bournemouth,,BH23 6BB,
way,143786334,Parley Golf Centre Course,50.7733707,-1.8492363,golf_course,,,https://www.parleygolf.co.uk/,+44 1202 591600,,Parley Green Lane,Bournemouth,,BH23 6BB,
relation,4172353,"Patshull Park Hotel, Golf & Country Club",52.6011761,-2.293767,golf_course,,,https://www.patshull-park.co.uk/golf.aspx,+44 1902 700342,,,Shropshire,,WV6 7HR,
way,116585155,Paul Lawrie Golf Centre,57.1117852,-2.1688886,golf_course,,,https://www.paullawriegolfcentre.co.uk/,+44 1224 865750,info@paullawriegolfcentre.co.uk,South Deeside Road,Aberdeen,,AB12 5YN,
way,24852495,Paultons Golf Centre,50.9517556,-1.5527191,golf_course,,Paultons Estates,https://www.paultonsgolf.co.uk/,+44 2380 811212,paultons@crown-golf.co.uk,Old Salisbury Road,Romsey,,SO51 6AN,
way,141470514,Pavenham Park Golf Club,52.1945054,-0.5439103,golf_course,,,https://www.pavenhampark.com/,,,,,,,
way,180587172,Pavilion,52.9748698,-1.4033216,,clubhouse,,,,,,Ilkeston,,DE7 6QA,
way,105613230,Peacehaven Golf Course,50.7935097,0.0328942,golf_course,,,,,,,,,,
way,5051893,Pedham Place Golf Centre,51.3798992,0.201096,golf_course,,,https://www.ppgc.co.uk/,+44 1322 86 7000,,London Road,Swanley,,BR8 8PP,
way,105039670,Peebles Golf Club,55.6567055,-3.2084954,golf_course,,,https://www.peeblesgolfclub.com/,,,,,,,
relation,3622058,Penn Common Golf Course,52.5484289,-2.1519137,golf_course,,,https://www.penngolfclub.co.uk/,+44 1902 341142; +44 1902 330472,,,,,,
way,291204422,Pennant Park Golf Club,53.2993855,-3.2431741,golf_course,,,,,,,,,,
way,21782090,Pennard Golf Club,51.5756154,-4.0981775,golf_course,,,,,,,,,,
way,452689930,Pennard Golf Club,51.5729797,-4.095068,,clubhouse,,,,,Southgate Road,,,SA3 2BT,
way,34495665,Pennington Golf Course,53.4905871,-2.5343698,golf_course,,,,,,,,,,
node,12126829329,Penrhos Golf Club,52.3045243,-4.1324008,,clubhouse,,,,,,,,,
way,925664512,Penrhos Golf Course,52.3009494,-4.1227202,golf_course,,,,,,,,,,
way,120237011,Penrith Golf Course,54.6802596,-2.7514315,golf_course,,,https://www.penrithgolf.org/,,,,,,,
way,1167961307,Penrith Golf Hub,54.6507175,-2.778217,golf_course,,,https://www.penrithgolfhub.co.uk/,,,,,,,
way,89875829,Penwortham Golf Course,53.7552285,-2.7389144,golf_course,,,,,,Blundell Lane,Preston,,PR1 0AX,
way,116846320,Percy Wood Country Park,55.3227246,-1.752161,golf_course,,,https://www.percywood.co.uk/,+44 1670 787649,,Chesterhill,Morpeth,,NE65 9JW,
way,578916423,Perranporth Golf Club,50.3508671,-5.1443077,golf_course,,,https://www.perranporthgolfclub.co.uk/,,,Budnic Hill,Perranporth,,TR6 0AB,
way,160826326,Perton Golf Club,52.5919307,-2.2215822,golf_course,,,https://www.pertongolfclub.co.uk/,+44 1902 380073,admin@pertongolfclub.co.uk,Wrottesley Park Road,"Perton, Wolverhampton",,WV6 7HL,
way,1383310529,Peter Cowen Golf Academy,53.4433714,-1.4095064,,clubhouse,,http://www.petecowen.com/,+44 1709 555 999,,,,,,
way,348711385,Peterborough Milton,52.5778826,-0.3179849,golf_course,,,,,,,,,,
way,7976348,Peterculter Golf Club,57.0862287,-2.2702848,golf_course,,,https://www.petercultergolfclub.co.uk/,+44 1224 735245; +44 1224 734994,info@petercultergolfclub.co.uk,Burnside Road,Peterculter,,AB14 0LN,
way,293517248,Peterculter Golf Club,57.0883293,-2.2669805,,clubhouse,,,,,,Peterculter,,AB14 0LN,
way,322711467,Peterhead Golf Club,57.5180971,-1.801138,,clubhouse,,,,,Riverside Drive,Peterhead,,AB42 1LT,
way,141850330,Petersfield Golf Club,51.0239761,-0.9158564,golf_course,,,https://www.petersfieldgolfclub.co.uk/,+44 1730 895165,,Tankerdale Lane,Liss,,GU33 7QY,
way,44282601,Peterstone Golf Club,51.5223359,-3.0407675,golf_course,,,,,,,,,,
way,204317950,Pettens Links,57.2663038,-2.0311398,golf_course,,,,,,,,,,
way,508441475,Phear Park Pitch & Putt,50.624396,-3.4025549,golf_course,,,,,,,,,,
way,23322751,Phoenix Sports and Social Club,53.4127564,-1.3756696,golf_course,,,https://www.phoenixgolfclub.co.uk/,+44 1709 363788,,Pavilion Lane,Rotherham,,S60 5PA,
way,172509594,Pike Fold Golf Club,53.5583604,-2.2606066,golf_course,,,,,,,,,,
way,149763797,Pike Hill Clubhouse,53.9209699,-1.1417302,,clubhouse,,,,,,York,,YO23 3UW,
way,88126231,Pike Hills Golf Club,53.9243213,-1.1370856,golf_course,,,https://www.pikehillsgolfclub.co.uk/,,,Tadcaster Road,York,,YO23 3UW,
way,99314843,Piltdown Golf Club,50.9805283,0.059187,golf_course,,,https://www.piltdowngolfclub.co.uk/,+44 1825 722389,office@piltdowngolfclub.co.uk,Piltdown,Uckfield,,TN22 3XB,
way,24150584,Pine Ridge Golf Course,51.320094,-0.7066229,golf_course,,,,,,,,,,
way,698885899,Pinner Hill Clubhouse,51.6116837,-0.3992018,,clubhouse,,,,,,,,,
way,7938360,Pinner Hill Golf Club,51.6103787,-0.3946854,golf_course,,,https://www.pinnerhillgc.co.uk/,+44 20 8866 0963,phgc@pinnerhillgc.com,South View Road,Pinner,,HA5 3YA,
way,181323381,Piperdam Golf & Leisure Resort,56.5,-3.1369183,golf_course,,,https://www.landal.co.uk/parks/piperdam?gclsrc=aw.ds&gad_source=1#filter:eyJhttps://www.landal.co.uk/parks/piperdamzIjoiMyJ9,,,,,,,
way,265033636,Pitch & Putt,52.9506917,0.4980997,golf_course,,,,,,,,,,
way,444877524,Pitch & Putt,51.780642,0.9485708,golf_course,,,,,,,,,,
way,463054241,Pitch & Putt,55.6337317,-6.1890379,golf_course,,,,,,,,,,
way,120458032,Pitch & putt course,53.3349234,-1.2990857,golf_course,,,,,,,,,,
way,166739815,Pitch & Putt Course,52.9855831,-1.1382221,golf_course,,,,,,,,,,
way,166739816,Pitch & Putt Course,52.985374,-1.1348537,golf_course,,,,,,,,,,
way,38319204,Pitcheroak Golf Course,52.2995188,-1.9523381,golf_course,,,,,,,,,,
relation,20049523,Pitfarrane Course,56.0597767,-3.5120651,golf_course,,Dunfermline Golf Club,https://www.dunfermlinegolfclub.com/,+44 1383 723534;+44 1383 729061,secretary@dunfermlinegolfclub.com,Cairneyhill Road,Crossford,,KY12 8QW,
way,887385930,Pitlochry Golf Course,56.709569,-3.7366397,,clubhouse,,,,,,,,,
way,86866031,Pitlochry Golf Course,56.7127804,-3.7430527,golf_course,,,https://www.pitlochrygolf.co.uk/,+44 1796 472 792,info@pitlochrygolf.co.uk,Golf Course Road,Pitlochry,,PH16 5QY,
way,641833638,Pitlochry Putting Green,56.7038154,-3.7411245,golf_course,green,,,,,,,,,
way,96427715,Pitreavie Golf Club,56.0540058,-3.4273239,golf_course,,,https://www.pitreaviegolfclub.co.uk/,+44 1383 722591,secretary@pitreaviegolfclub.co.uk,Queensferry Road,Dunfermline,,KY11 8PR,
way,444197465,Pitreavie Golf Club,56.0552939,-3.4371941,,clubhouse,,https://www.pitreaviegolfclub.co.uk/,+44 1383 722591,secretary@pitreaviegolfclub.co.uk,Queensferry Road,Dunfermline,,KY11 8PR,
way,1096356493,Pittville Park Pitch & Putt,51.9113768,-2.073892,golf_course,,,https://www.cheltenham.gov.uk/info/200073/parks_and_open_spaces/296/outdoor_sports_facilities/4,+44 1242 519215,,,,,,
way,63832641,Play Golf Colchester (Lexden Wood Golf Course),51.8998657,0.8617591,golf_course,,,http://playgolfcolchester.com/,+44 1206 843333,colchester@playgolfworld.com,Bakers Lane,Colchester,,CO3 4AU,
relation,3346198,Playsport Golf Test Drive Range,55.7812641,-4.1792622,golf_course,,playsportgolf@googlemail.com,https://www.playsportgolf.co.uk/,+44 1355 575 980,,Stewartfield Way,Glasgow,,G74 4GT,
way,783090863,Pleasington Golf Club,53.7309341,-2.5540069,golf_course,,,https://www.pleasington-golf.co.uk/,,,,,,,
way,33189195,Plymouth Central Park Pitch & Putt,50.3825578,-4.1519799,golf_course,,,https://www.plymouth.gov.uk/homepage/leisureandtourism/parksnatureandgreenspaces/parks/centralpark.htm,+44 1752 509391,,,,,,
way,337872600,Plymouth Golf Centre,50.3693022,-4.0665675,golf_course,,,,,,,,,,
way,126833613,Point at Polzeath Golf Course,50.5655721,-4.9017529,golf_course,,,,,,,,,,
way,10127242,Pollok Golf Course,55.8265162,-4.3190389,golf_course,,Manager@pollokgolf.com,https://www.pollokgolf.com/,+44 141 632 4351; +44 141 632 1080,,Barrhead Road,Glasgow,,G43 1BG,
way,134754510,Polmont Golf Club,55.968423,-3.7058692,golf_course,,,http://www.polmontgolfclub.co.uk/,+44 1324 711277,,Manuelrigg,Maddiston,,FK2 0LS,
way,219546045,Pontardawe Golf Club,51.7315567,-3.8515369,golf_course,,,,,,,,,,
way,644981008,Pontefract and District Golf Club,53.6935272,-1.3423266,,clubhouse,,,,,Park Lane,Pontefract,,WF8 4QS,
way,957757142,Pontefract and District Golf Club,53.6959418,-1.3427118,golf_course,,,https://www.pdgc.co.uk/,+441977792241,,Park Lane,Pontefract,,WF8 4QS,
way,89990479,Ponteland Golf Club,55.0525637,-1.7288675,golf_course,,,https://www.thepontelandgolfclub.co.uk/,,,,,,,
way,1000430621,Pontnewydd Golf Course,51.6706028,-3.0390939,golf_course,,,,,,,,,,
way,48673953,Pontypridd Golf Club,51.6051016,-3.3189449,golf_course,,,,,,,,,,
way,389126066,Port Bannatyne Golf Club,55.8567604,-5.0901688,golf_course,,,http://portbannatynegolfclub.co.uk/,,,Bannatyne Mains Road,Port Bannatyne,,PA20 0PH,
way,118610228,Port Glasgow Golf Club,55.9192146,-4.683905,golf_course,,,https://www.portglasgowgolfclub.co.uk/,,,,,,,
way,409244100,Portadown Golf Club,54.4042153,-6.4137151,golf_course,,,,,,,,,,
way,22944282,Portal Golf and Country Club,53.1613418,-2.6513539,golf_course,,,,,,,,,,
way,22944281,Portal Golf and Country Club Premier Course,53.1707342,-2.6530431,golf_course,,,,,,,,,,
way,4475973,Porters Park Golf Club,51.6905796,-0.304669,golf_course,,,https://www.portersparkgolfclub.co.uk/,+44 1923 854127,enquiries@porterspark.com,Shenley Hill,Radlett,,WD7 7AZ,
way,485001118,Porters Wood Golf Course,53.551518,-2.6970975,golf_course,,,https://porterswoodgolfcourse.co.uk/,,,,,,,
way,88393939,Porthmadog Golf Club,52.9135658,-4.1571638,,clubhouse,,,,,,,,,
relation,3581426,Porthpean Golf Club,50.3232853,-4.7746971,golf_course,,porthpeangolfclub@hotmail.co.uk,https://www.porthpeangolfclub.co.uk/,+44 1726 64613,,,Porthpean,,PL26 6AY,
way,1436250708,Portland Course,55.5280197,-4.6388557,golf_course,,Royal Troon Golf Club,https://www.royaltroon.co.uk/the-courses/portland-course/,,bookings@royaltroon.co.uk,Craigend Road,Troon,,KA10 6EP,
way,8030234,Portlethen Golf Club,57.0658108,-2.1450693,golf_course,,admin@portlethengolfclub.com,https://www.portlethengolfclub.com/,+44 1224 781090,,Badentoy Road,Portlethen,,AB12 4YA,
way,97057602,Portlethen Golf Club,57.0678788,-2.1468533,,clubhouse,,,,,Badentoy Road,Portlethen,,AB12 4YA,
relation,16665047,Portmahomack Golf Club,57.8343745,-3.8230237,golf_course,,,https://portmahomackgolfclub.com/,,,,,,,
way,361034870,Portmore Golf Park,51.0682624,-4.022214,golf_course,,,,,,,,,,
way,29260093,Portobello Golf Clubhouse,55.9481247,-3.1148085,,clubhouse,,,,,,,,,
way,6175845,Portobello Golf Course,55.9467487,-3.1136602,golf_course,,euanmcintyre@edinburghleisure.co.uk,https://www.edinburghleisure.co.uk/venues/portobello-golf-course,+44 131 669 4361,,Stanley Street,Edinburgh,,EH15 1JJ,
way,264452446,Portpatrick Dunskey Golf Club,54.8478127,-5.1201148,golf_course,,,https://www.portpatrickgolfclub.com/,,,,,,,
way,1127406047,Portpatrick Dunskey Golf Club,54.8467785,-5.1151429,,clubhouse,,https://www.portpatrickgolfclub.com/,+44 1776 810273,enquiries@portpatrickgolfclub.com,Golf Club Road,Portpatrick,,DG9 8TB,
way,13876458,Portsmouth Golf Club,50.8554703,-1.0339579,golf_course,,,,,,,,,,
way,136247545,Pott Shrigley Golf Club,53.3159543,-2.089267,golf_course,,,,,,,,,,
way,1453293482,Pottergate Golf Club,53.195528,-0.4189059,,clubhouse,,https://www.pottergategolfclub.co.uk/,+44 1522 794 867,,Moor Lane,Lincoln,Lincolnshire,LN4 1JA,
way,227048773,Potters Resort Pitch & Putt,52.5346747,1.7367623,golf_course,,,https://www.pottersholidays.com/sports-and-leisure-activities,+44 845 437 9894,,,,,,
relation,3393960,Poult Wood Golf Course - 18 Hole,51.2230194,0.3028973,golf_course,,,https://www.tmactive.co.uk/locations/poult-wood,+44 1732 364039,,Higham Lane,Tonbridge,,TN11 9QR,
relation,16053213,Poult Wood Golf Course - 9 Hole,51.223935,0.2961225,golf_course,,,https://www.tmactive.co.uk/locations/poult-wood,,,,Tonbridge,,TN11 9QR,
way,20365606,Poulton Golf Club,53.4218958,-2.5578466,golf_course,,,,,,,,,,
way,160460136,Poulton le Fylde Golf Club,53.8561289,-2.9911988,golf_course,,,https://poultonlefyldegolfclub.co.uk/,,,Breck Road,Poulton-le-Fylde,,FY6 7HJ,
way,253898820,Powfoot Golf Club,54.9770609,-3.3419755,golf_course,,,https://www.powfootgolfclub.com/,,,,,,,
way,232435011,Praa Sands Golf Course,50.1111807,-5.3875515,golf_course,,,https://haulfrynholidays.co.uk/welcome-to-praa-sands-holiday-park/,,,,,,,
relation,2867471,Practise area,56.1191334,-3.950204,golf_course,,,https://www.stirlinggolfclub.com/,,,,,,,
way,154989082,Prenton Golf Course,53.3626613,-3.0511729,golf_course,,,,,,,,,,
way,238857619,Prestatyn Golf Club,53.3438047,-3.3851448,,clubhouse,,,,,Marine Road East,Prestatyn,,LL19 7HS,
way,41328700,Prestatyn Golf Course,53.3445457,-3.3841911,golf_course,,,,,,,,,,
way,366301164,Prestbury Golf Club,53.2830675,-2.1585303,golf_course,,Prestbury Golf Club,https://www.prestburygolfclub.com/,+44 1625 828241,,Macclesfield Road,Prestbury,,SK10 4BJ,
relation,975308,Preston Golf Club,53.7887787,-2.6903621,golf_course,,,https://www.prestongolfclub.com/,+44 1772 700011,secretary@prestongolfclub.com,Fulwood Hall Lane,Preston,,PR2 8DD,
way,5364370,Prestonfield Golf Course,55.9362184,-3.156754,golf_course,,,https://www.prestonfieldgolf.co.uk/,,,,,,,
way,422681545,Prestongrange House,55.9522182,-2.9965854,,clubhouse,,,,,,,,,
way,255699559,Prestwich Golf Course,53.518082,-2.2822708,golf_course,,,,,,,,,,
relation,12095589,Prestwick Golf Club,55.5086221,-4.621193,golf_course,,,https://www.prestwickgc.co.uk/,+44 1292 477404;+44 1292 479483,,,,,,
relation,5490811,Prince Bishops Course,54.7977686,-1.5101604,golf_course,,Ramside Hall Hotel & Golf Club,https://www.ramsidehallhotel.co.uk/golf/prince-bishops-course/,+44 191 386 9514,,,,,,
